,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count
735,2130,48,False,31,1382,2022-06-28T10:43:59.000Z,87700,1600000,2614,#tiktok #love #like #follow #explore #meme #video#tiktok #foryoupage #fyp #foryou #viral #love #funny #memes #followme #cute #fun #music #happy #fashion #follow #comedy #bestvideo #tiktok4fun #thisis4u #loveyoutiktok#comedy #featurethis #featureme #prank #15svines #trending #1mincomedy #blooper #1minaudition#friendshipgoals #friendshipday #friendshiplove #truefriendship #realfriendship #internetfriendship #friendshiptest#bestforhealth #fitnessgoals #fitness #healthtips #weightloss #workout,5,"{'label': 'positive', 'score': 0.870823323726654}",2,0
736,5800000,24,False,1010,100,2020-10-02T00:19:36.000Z,81900,754300,180,Not everyone deserve your frienship @tag your real friends #realfriendship #tatitoka,43,"{'label': 'neutral', 'score': 0.5793745517730713}",2,0
737,2130,48,False,31,266,2022-07-06T07:30:14.000Z,77800,822400,643,#tiktok #love #like #follow #explore #meme #video#tiktok #foryoupage #fyp #foryou #viral #love #funny #memes #followme #cute #fun #music #happy #fashion #follow #comedy #bestvideo #tiktok4fun #thisis4u #loveyoutiktok#comedy #featurethis #featureme #prank #15svines #trending #1mincomedy #blooper #1minaudition#friendshipgoals #friendshipday #friendshiplove #truefriendship #realfriendship #internetfriendship #friendshiptest#bestforhealth #fitnessgoals #fitness #healthtips #weightloss #workout,6,"{'label': 'positive', 'score': 0.870823323726654}",2,0
738,88100,15,False,343,707,2020-04-12T19:26:30.000Z,141700,1100000,844,whatever happens I will never leave u ♥ #nobita #doremon #realfriendship #foryou #dorechan,47,"{'label': 'positive', 'score': 0.8141437768936157}",0,0
739,95900,4,False,51,839,2022-02-08T22:34:02.000Z,56800,373800,596,Yoo real friendship#roblox #robloxdahood #dahoodroblox #dahood #poweroffriendship #realfriendship #dahoodglitch #newglitch #flyglitch #fun  #fy #fyp,36,"{'label': 'positive', 'score': 0.6354291439056396}",1,0
740,128300,247,False,415,33300,2022-06-04T12:24:22.000Z,2200000,15400000,54300,#GymTok #fyp #fitnessinspiration #fitnessgoals #fitnessmotivatio #اكسبلور #حسن_الحجاج #القطيف #تعلم_على_تيك_توك,9,"{'label': 'neutral', 'score': 0.6143601536750793}",0,0
741,710500,50,False,1284,11700,2021-01-17T16:08:30.000Z,1400000,26000000,10400,Fork and coin game #trickshot #bye2020 #seashanty #SportsDirectRepRace #Fitnessgoals #tellme #sportschallenge #fyp,7,"{'label': 'neutral', 'score': 0.7698764801025391}",0,0
742,1000000,237,False,2656,3958,2021-02-03T00:13:26.000Z,755300,3100000,2385,Smh  #fitness #iamquinstott #liftheavy #gymbro #gains #fitnessgoals #fittok #alpha #workout #lifting #gym #lift,17,"{'label': 'neutral', 'score': 0.6808075904846191}",0,0
743,976600,133,False,179,4635,2020-10-13T22:00:28.000Z,747400,8800000,118900,#simplerecipe #chickenwings #healthyfood #protein #fitnessgoals #foryou #foryoupage,39,"{'label': 'positive', 'score': 0.7040476202964783}",0,0
744,976600,133,False,179,4652,2020-12-04T22:28:53.000Z,616500,7500000,67300,#healthyfood #pasta #chickenpasta #easyrecipe #protein #fitnessgoals #foryou #foryoupage,54,"{'label': 'positive', 'score': 0.8589957356452942}",0,0
745,128300,247,False,415,16500,2021-06-26T14:25:05.000Z,574100,4900000,41100,#اكسبلور #حسن_الحجاج #لايك #القطيف #dancewithPUBGM #fitnessjourney #fitnessaddict #fitnessgoals #fitnessinspiration # #,10,"{'label': 'neutral', 'score': 0.8159149885177612}",1,0
746,145200,551,False,419,1975,2021-07-31T18:47:32.000Z,539200,2700000,2503,Follow for more inspo ❤️ #fitnessjourney #fitnesschallenge #transformation #bodytransformation #fitnessgoals #fitnessfreak #modeltiktok,22,"{'label': 'positive', 'score': 0.8522297143936157}",1,0
747,976600,133,False,179,2849,2020-10-08T22:13:06.000Z,494700,4500000,37100,#healthydessert #cheesecake #nobake #easyrecipe #protein #fitnessgoals #foryou #foryoupage,44,"{'label': 'positive', 'score': 0.7163337469100952}",0,0
748,976600,133,False,179,2659,2020-09-11T21:06:55.000Z,462800,6200000,58500,#easyrecipe #healthydessert #brownies #protein #fitnessgoals #foryou #foryoupage,25,"{'label': 'positive', 'score': 0.7217309474945068}",0,0
749,95500,738,False,246,875,2022-02-17T06:15:51.000Z,437400,10800000,51800,try it together with me #shaping #fitnessgoals #healthtips #running,5,"{'label': 'neutral', 'score': 0.6914942264556885}",0,0
750,235200,916,False,367,4112,2019-12-05T04:56:03.000Z,428700,3500000,15100,Hotel workout  #legday #fitnessgoals #fyp,15,"{'label': 'neutral', 'score': 0.6555368900299072}",0,0
751,75700,146,False,112,1357,2020-02-25T00:34:01.000Z,421800,3200000,933,#smallwaist #fitnessgoals Are you able to go through that small gap?,13,"{'label': 'neutral', 'score': 0.7468149662017822}",0,0
752,658400,109,False,1403,442,2021-01-18T23:12:05.000Z,415300,1800000,6639,showing this to my friends every time they call me “famous” #personaltrainer #hiitworkout #homeworkout #fitspo #motivation #hiit #fitnessgoals,24,"{'label': 'neutral', 'score': 0.6091752648353577}",1,1
753,5700000,9,True,34500,2076,2021-01-14T00:03:40.000Z,388700,6200000,866,#fyp #myclub #tekkerz #fitnessgoals #foryou #homeworkouts,12,"{'label': 'neutral', 'score': 0.7279383540153503}",0,0
754,80000,154,False,194,2284,2021-01-09T21:01:15.000Z,364400,2800000,34900,Reply to @emilytoze5 from flat to phat in 3 months xox #fitnessgoals #glutesworkout #3monthtransformation #gym,51,"{'label': 'positive', 'score': 0.4972258508205414}",0,0
755,12000,57,False,61,5822,2022-04-05T19:17:13.000Z,362700,2600000,1234,"""focus on slow progress"" but I feel like this is going nowhere #fittok #fitnessgoals #fitnessmotivation #liftingweights #losingweight",6,"{'label': 'negative', 'score': 0.7671212553977966}",3,0
756,240100,417,False,304,69200,2021-10-02T00:23:32.000Z,341800,1700000,3494,#pov #bodygoals #fitnessgoals #weightloss #weighlossmotivation  #motivation #fitness #bodydismorphia #weightlosstips #fitchick #dietculture #fittips,50,"{'label': 'neutral', 'score': 0.625706672668457}",3,0
757,976600,133,False,179,2375,2021-01-18T22:19:24.000Z,336800,4700000,55000,#healthyfood #chicken #rice #easyrecipe #protein #fitnessgoals #foryou #foryoupage,41,"{'label': 'positive', 'score': 0.8151153326034546}",0,0
758,164400,786,False,1090,2014,2022-02-24T19:12:02.000Z,322100,1800000,8851,This has taken me to the next level NO BS! #fitnesshacks #fitnessgoals #gymtalk #latina #fyp,73,"{'label': 'positive', 'score': 0.9700579047203064}",0,0
759,118300,63,False,648,8184,2021-03-23T14:38:44.000Z,306600,1900000,308,Es posible!!! #saludintegral #fitnessgirl #recomposicioncorporal #fitnessgoals,6,"{'label': 'positive', 'score': 0.907874584197998}",0,0
760,3300000,143,False,635,1947,2022-05-12T16:30:56.000Z,435600,13300000,3760,WORK ALL PARTS OF YOUR BICEP  SAVE THESE! #biceps #workout #bicep #workout #gym #arms #curls #gymtips #bicepsworkout #bicepworkout #workoutmotivation #motivation #gymmotivation #abs,12,"{'label': 'neutral', 'score': 0.5734004974365234}",0,0
761,11700,1681,False,418,1393,2022-05-20T19:11:08.000Z,663800,2800000,2163,We still going  #fyp #wieghtloss #workout #woeghtlossjourney #foryoupage #sibilings #fypシ,19,"{'label': 'neutral', 'score': 0.7217443585395813}",1,0
762,24700,809,False,303,487,2022-05-13T18:14:18.000Z,177200,1800000,1698,Bicep wisdom from the Mind Pump guys! Chin ups > curls #fitness #workout #bodybuilding #mindpump #podcast,48,"{'label': 'positive', 'score': 0.6378700733184814}",0,0
763,392300,196,False,731,2583,2022-05-03T15:28:31.000Z,670400,3600000,4201,"@allie bennett this one made me feel like SUCH a badass AND it’s a flat 30 minutes, so if you’re getting bored with your 12-3-30… look no further ;) #treadmillstrut #arianagrande #12330 #workout",40,"{'label': 'positive', 'score': 0.9734439849853516}",1,0
764,5100000,1198,True,524,1652,2022-06-03T22:14:01.000Z,404300,3900000,1504,No calf raise no problem ‍♂️ #calves #workout,11,"{'label': 'neutral', 'score': 0.7159208059310913}",0,0
765,13000000,2,True,105,9787,2022-05-05T15:12:43.000Z,2200000,34600000,23000,Chocolate Dumbbell! ‍♂️ Made last year for @The Rock 49th birthday! Happy Birthday! #amauryguichon #chocolate #workout,60,"{'label': 'positive', 'score': 0.9809582829475403}",0,0
766,83000,110,False,248,2974,2022-05-04T22:46:16.000Z,315000,2300000,3032,please wait until the end #weightloss #weightlossmotivation #weightlosstransformation #motivation #bariatric #wls #gym #workout #down150lbs #weightlosscheck #weightlossprogress,57,"{'label': 'neutral', 'score': 0.5366191267967224}",5,0
767,248000,138,False,196,4296,2022-05-02T01:29:37.000Z,754700,3800000,12700,I thought he was gonna turn me into a punching bag too. #gym #workout,13,"{'label': 'neutral', 'score': 0.5256105065345764}",0,0
768,982600,295,False,2570,438,2022-05-02T10:26:38.000Z,221100,1900000,419,#run #runningform #gym #fitness #workout,7,"{'label': 'neutral', 'score': 0.7243471741676331}",0,0
769,3000000,33,True,76,2367,2022-05-04T22:40:00.000Z,211300,3000000,24100,Working out is a big part of my routine on tour…. @russelldickersonofficial @brandondavis_music you boys held your own this weekend!! #workout #butcherbox,56,"{'label': 'positive', 'score': 0.96978360414505}",5,0
770,10700,868,False,87,1849,2022-05-19T03:09:15.000Z,731000,3700000,4857,i’ll lyk how sore i am tomorrow #dojacat #dojacatchallenge #workout,43,"{'label': 'negative', 'score': 0.5113596320152283}",0,0
771,58900,1111,False,243,674,2022-05-20T20:37:14.000Z,223300,2300000,9101,#ticktokmademedoit #transformation #selfcare #selfcaretiktok #workout #planetfitness #222 #fyp #gym #gymtok,8,"{'label': 'neutral', 'score': 0.7738715410232544}",0,0
772,110700,160,False,463,334,2022-05-05T18:38:33.000Z,358900,6600000,313,Oh how the times have changed. #Fitness #workout #motivation #gymtok,9,"{'label': 'neutral', 'score': 0.6275500059127808}",0,0
773,25200,55,False,188,1179,2022-05-12T15:21:28.000Z,229700,2100000,3396,#stitch with @jpgcoaching this needs to be said more! Wish i knew this sooner. #rdls #deadlifts #form #workout,48,"{'label': 'neutral', 'score': 0.5280112624168396}",0,0
774,165400,51,False,435,475,2022-05-22T01:57:50.000Z,191900,2300000,1893,❌ More Noodles Arm #armsworkout #bicep #bicepsworkout #tricepsworkout #armsday #bicepsday‍♂ #workouttips #workout #bigarms #workoutroutine,26,"{'label': 'neutral', 'score': 0.8615464568138123}",0,0
775,337200,3,False,395,576,2022-05-25T23:45:46.000Z,77200,2100000,4021,Here Comes The Hotstepperrrr.. fitness routine!!! *in the online library & in the new workout tomorrow morning*  #dancefitness #beatboxingfitness #fyp #workout #athomeworkout #weightloss #hotgirlsummer‍♂️ #hotstepper,18,"{'label': 'positive', 'score': 0.6433420777320862}",1,0
776,2600000,28,False,10600,579,2022-05-14T01:24:44.000Z,273700,3200000,1213,best part is that you don’t have to go on this for long to feel amazing follow here & IG for MORE (@lexieherod) #fyp #foryou #OscarsAtHome #fitnesstiktok #motivation #funny #viral #weightloss #weightlossmotivation #fitness #fitnesstips #gym #gymtok #workout #workoutplan #workoutroutine #stairmaster #cardio #cardioworkout #easyworkout #girlswholift #beginnerworkout,15,"{'label': 'positive', 'score': 0.9733611941337585}",2,0
777,9840,264,False,92,1247,2022-06-04T02:26:10.000Z,226900,2000000,6911,6.3.22 Friday Chest Day #fyp #fittik #gymtok #motivation #fitnessroutine #fitnessjourney #workout #ReadyForHell,27,"{'label': 'neutral', 'score': 0.6758888363838196}",1,0
778,122600,68,False,873,981,2022-05-02T03:04:29.000Z,343000,2100000,4914,Oh how time changes in a blink of an eye . #LIKEABOMBSHELL #change #workout #minnyhustlers,17,"{'label': 'neutral', 'score': 0.5270421504974365}",1,0
779,367200,46,False,149,1900,2022-05-11T01:31:22.000Z,147400,2400000,3665,She thought someone was after us  @kylayesenosky #FindYourEdge #relationshipgoals #couplecomedy #prankwars #run #workout #eating,10,"{'label': 'neutral', 'score': 0.7401690483093262}",2,0
780,891800,223,False,358,82600,2021-04-16T18:32:45.000Z,11800000,115400000,73800,Vi piacerebbe farlo?  #gym #germanwheel #ruotadirhon,13,"{'label': 'neutral', 'score': 0.9138389825820923}",0,0
781,166100,69,False,42,135000,2022-02-05T18:06:57.000Z,11600000,107600000,141300,Reply to @kaaylajoyy  Day 8: My BEST plop yet and it’s dedicated to the girlzzz  #protien #gym #oddlysatisfying #asmr #TeamofTomorrow,8,"{'label': 'positive', 'score': 0.983875036239624}",0,0
782,452000,832,False,912,38600,2022-02-14T22:55:57.000Z,8600000,42400000,64700,there’s alot of emotions in this video  #fyp #gym #fitness,26,"{'label': 'neutral', 'score': 0.557368278503418}",0,0
783,3200000,456,False,129,49900,2021-09-30T19:01:57.000Z,7000000,42300000,18200,Guys! This was so much fun… Who’s excited for this one? #videography #workoutedit #gym #fyp  #photographer #foryoupage #workout #videoedit,60,"{'label': 'positive', 'score': 0.985675036907196}",0,0
784,345700,227,False,457,36200,2022-03-10T01:06:47.000Z,6500000,59000000,65100,Well this one hit diffierent #bodybuilding #bodybuildingprank #gymprank #gym #fitness #lifting #fittok #fittiktok #fitnesstiktok #gymtok #zooculture #rawgear #rawgearclothing #gymhumor #gymcomedy #fitnesshumor #bodybuildinghumor #liftinghumor #prank #fitgirl #pranks #rawgearathlete,27,"{'label': 'positive', 'score': 0.5402594208717346}",0,0
785,3700000,104,False,74,19600,2021-12-14T11:03:45.000Z,6300000,63500000,188300,GrinchTok Day 14 of 25 #core9 #mandurah #grinchtiktok #cameorascale #grinchmas2021 #jimcarrey #fyp #gym,19,"{'label': 'neutral', 'score': 0.8089221119880676}",0,0
786,606500,9,False,93,44500,2022-03-12T02:16:50.000Z,6300000,30400000,248800,When a new gym bro is born #fypシ #viral #theboys #gym #gymbro #thejohnsonbrothers,53,"{'label': 'neutral', 'score': 0.5014407634735107}",0,0
787,182800,91,False,74,23400,2022-05-23T14:57:39.000Z,6200000,42300000,49100,#gym #fitness #bodytransformation #degordoamusculoso #weithloss #bajardepeso #deflacoamusculoso,20,"{'label': 'neutral', 'score': 0.7442728281021118}",3,0
788,878800,181,False,1408,37600,2022-05-16T16:02:22.000Z,6000000,74800000,78900,There’s always that one guy in the gym #reaction #reactions #gym,18,"{'label': 'neutral', 'score': 0.8295105695724487}",0,0
789,65800,357,False,278,23600,2022-02-27T21:23:53.000Z,6000000,30200000,12900,muscles do not = masculine (fake body) #strongisbeautiful #gymtok #powerlifting #bodybuilding #gym #lifting #gymlife #fitness #girlswholift #fyp,7,"{'label': 'positive', 'score': 0.5953452587127686}",2,0
790,966200,616,False,177,43900,2021-08-06T03:23:14.000Z,5000000,19700000,38500,POV: Emma and Jeremy are tardy to gym class #creepy #teacher #pe #gym #skit #emma #jeremy #fyp #4,52,"{'label': 'negative', 'score': 0.6882232427597046}",0,0
791,296900,81,False,34,12900,2022-02-05T15:11:16.000Z,4600000,24300000,25600,Hoy cumplo mi quinto mes en el gym :))) #fyp #parati #gym,15,"{'label': 'positive', 'score': 0.8369067907333374}",0,0
792,265000,246,False,247,58600,2021-02-06T23:46:45.000Z,4600000,22800000,64000,pov: every “gym guy” I’ve ever seen #gymrat #gym #girl #gymgirl #stronggirl #DoritosFlatLife #swimmer #athlete #muscle #fyp #closertome #iwontbite #fy,15,"{'label': 'neutral', 'score': 0.6280977725982666}",1,0
793,126200,139,False,444,18600,2022-01-22T12:37:17.000Z,4600000,25200000,94600,Part 9#trending #motivation #zyzz #gym #gymtok,64,"{'label': 'neutral', 'score': 0.5265821218490601}",0,0
794,151400,384,False,244,7963,2022-02-02T15:12:18.000Z,4500000,62100000,18400,Wait for it! The one and only Who did it!!  Ninja warrior USA  #foryou #oops #ninja #fitness #gym #thesuitguy #part1,96,"{'label': 'positive', 'score': 0.8542773723602295}",0,0
795,37000,76,False,41,72000,2022-05-22T09:58:39.000Z,4400000,27300000,69800,Can’t sleep  #fyp #fypシ #creepy #gym #gymtok,5,"{'label': 'negative', 'score': 0.5991891622543335}",0,0
796,583000,82,False,33,16500,2020-09-09T05:42:38.000Z,4400000,47000000,36500,Em nghĩ em có thể thoát khỏi thầy sao  #Gym #workout #leg,18,"{'label': 'neutral', 'score': 0.8462462425231934}",0,0
797,4400000,190,False,1613,33500,2021-04-05T17:05:24.000Z,4400000,87200000,256100,As long as you enjoy the skinny come together.#exercise #fitues #abdominales #abs #gym #fit#workout#ejercicio #core #ejerciciosencasa,10,"{'label': 'positive', 'score': 0.7636964321136475}",0,0
798,85300,133,False,318,28300,2022-01-19T22:26:56.000Z,4300000,27900000,61900,Almost lost my life today #DisneyPlusVoices #gym #fyp #foryou,14,"{'label': 'negative', 'score': 0.6139547228813171}",1,0
799,848400,222,False,442,18100,2022-02-27T19:54:30.000Z,4300000,45400000,24100,635 x 2  #fyp #deadlift #viral #gym,29,"{'label': 'neutral', 'score': 0.8263251781463623}",0,0
800,2200000,7,False,1100,3607,2020-01-04T09:27:17.000Z,2300000,37600000,114300,Hmare bhi lips black hote h #tomamto#sugar#turmeric#easylifetips#homeremedies,13,"{'label': 'neutral', 'score': 0.7861089706420898}",0,0
801,519900,286,False,365,8484,2020-07-06T18:04:04.000Z,1400000,12700000,21300,#tonguereading #natural #naturalremedy #alternativemedicine #homeremedies #healthandwellness,15,"{'label': 'neutral', 'score': 0.7302036881446838}",1,0
802,1800000,35,False,2015,8139,2019-06-15T14:37:36.000Z,1100000,27900000,387600,periods में होने wala dard #edutok #health #acupressure #homeremedies #tiktokindia #tiktok,59,"{'label': 'neutral', 'score': 0.8444626331329346}",0,0
803,98700,1250,False,598,3985,2022-01-25T06:15:17.000Z,835000,5600000,15300,thin body&weightlose fast!!duet with me!! #sports #homeremedies #edutok #workout,14,"{'label': 'neutral', 'score': 0.5598827600479126}",1,0
804,8640,28,False,12,3063,2020-08-20T00:29:52.000Z,650600,2800000,14600,The algorithm knew she needed some help.  this seriously did WONDERS   #beautyessentials #natureheals #aloe #aloevera #fyp #homeremedies,59,"{'label': 'positive', 'score': 0.6215510964393616}",1,0
